visit_id,user_id,destination_id,visit_timestamp,region,number_of_persons,total_price
4317,147,4,2023-06-01 09:09:08,Europe,4,4318.78
4318,78,8,2022-08-17 23:57:53,Africa,4,12316.14
4319,381,5,2020-07-22 16:59:40,North America,2,7024.54
4320,394,3,2022-04-13 06:34:04,Oceania,5,12102.4
4321,96,10,2023-10-24 07:29:44,Asia,2,1276.56
4322,638,13,2024-12-25 12:06:36,Europe,1,667.99
4323,186,7,2020-08-24 03:58:44,Oceania,4,7515.94
4324,235,2,2023-03-02 22:26:40,Europe,4,12628.88
4325,740,7,2023-08-08 22:20:26,Asia,2,3757.97
4326,485,6,2024-04-29 11:07:06,Oceania,2,6196.16
4327,940,7,2023-04-05 05:38:38,North America,3,5636.95
4328,919,3,2023-08-15 16:14:27,North America,1,2420.48
4329,460,13,2020-03-23 04:13:58,North America,2,1335.98
4330,585,10,2024-07-14 02:47:53,Asia,2,1276.56
4331,323,14,2022-04-20 08:36:30,North America,2,3459.42
4332,196,3,2020-07-14 02:18:17,Asia,1,2420.48
4333,708,4,2023-01-06 18:48:40,North America,3,3239.08
4334,326,2,2021-10-14 02:03:55,Oceania,3,9471.66
4335,791,3,2024-12-12 20:36:59,Oceania,1,2420.48
4336,108,5,2020-06-02 09:14:48,Africa,2,7024.54
4337,872,8,2025-01-11 01:00:34,South America,4,12316.14
4338,654,3,2023-12-19 05:45:03,Africa,3,7261.44
4339,998,3,2022-02-19 20:05:47,Europe,3,7261.44
4340,158,2,2024-08-21 01:14:54,Europe,5,15786.1
4341,726,14,2022-09-25 08:33:16,Oceania,3,5189.14
4342,955,9,2025-01-09 05:50:28,Europe,1,1339.44
4343,754,1,2024-08-13 04:59:48,South America,3,10132.26
4344,505,1,2024-03-10 19:04:07,Oceania,4,13509.68
4345,392,14,2021-09-08 00:24:02,Europe,5,8648.56
4346,902,4,2025-01-03 16:26:23,Africa,2,2159.39
4347,572,7,2020-10-23 00:13:09,Asia,3,5636.95
4348,894,10,2021-05-30 12:34:29,Asia,1,638.28
4349,479,12,2022-06-19 11:44:50,South America,5,4545.45
4350,282,1,2022-11-02 06:48:31,Oceania,5,16887.1
4351,516,13,2024-06-26 05:43:08,Africa,3,2003.97
4352,197,14,2021-06-17 18:03:21,Asia,5,8648.56
4353,717,7,2021-02-23 08:30:58,South America,4,7515.94
4354,808,3,2024-04-27 00:54:56,Asia,1,2420.48
4355,408,8,2024-12-20 23:33:29,Europe,2,6158.07
4356,372,5,2022-09-17 17:34:31,Oceania,2,7024.54
4357,383,2,2023-05-02 05:59:19,Europe,5,15786.1
4358,569,3,2021-07-24 07:44:24,Asia,2,4840.96
4359,9,13,2024-07-14 20:30:37,Europe,1,667.99
4360,362,12,2021-06-05 23:11:06,Asia,4,3636.36
4361,458,3,2023-07-01 12:29:09,Europe,5,12102.4
4362,604,13,2021-07-14 02:39:30,Oceania,3,2003.97
4363,14,2,2021-05-19 22:45:39,Europe,2,6314.44
4364,945,5,2022-06-12 03:34:42,Africa,1,3512.27
4365,588,3,2020-02-05 13:22:35,North America,5,12102.4
4366,621,12,2023-05-10 10:00:43,Europe,4,3636.36
4367,852,12,2020-05-03 12:31:50,Europe,4,3636.36
4368,420,7,2022-03-25 20:43:51,Asia,1,1878.98
4369,848,14,2024-12-09 05:03:30,Asia,1,1729.71
4370,441,4,2020-07-26 09:29:14,South America,2,2159.39
4371,857,5,2020-02-28 07:04:28,Oceania,1,3512.27
4372,238,10,2020-06-04 00:58:52,Oceania,1,638.28
4373,779,2,2021-11-13 07:00:43,Europe,5,15786.1
4374,380,13,2024-07-31 19:36:46,Africa,2,1335.98
4375,182,3,2022-07-14 11:26:24,South America,2,4840.96
4376,96,2,2021-11-21 07:53:41,South America,5,15786.1
4377,873,1,2023-07-28 11:55:37,North America,1,3377.42
4378,955,9,2023-12-04 12:44:43,South America,2,2678.89
4379,675,1,2023-05-27 16:14:31,Asia,3,10132.26
4380,410,2,2020-06-19 13:06:40,South America,4,12628.88
4381,1000,7,2023-04-29 13:16:50,Asia,2,3757.97
4382,224,12,2023-01-04 19:18:07,North America,5,4545.45
4383,16,10,2021-12-10 04:58:59,South America,3,1914.84
4384,178,4,2023-08-09 06:19:25,North America,3,3239.08
4385,456,14,2021-03-31 12:16:02,Europe,4,6918.85
4386,690,2,2021-09-07 20:54:18,South America,2,6314.44
4387,118,1,2022-03-15 14:35:28,Asia,5,16887.1
4388,730,2,2022-07-20 01:02:08,Europe,4,12628.88
4389,962,4,2023-04-23 20:36:33,Asia,1,1079.69
4390,283,14,2020-12-27 08:16:11,Oceania,3,5189.14
4391,202,8,2023-12-12 08:31:56,South America,2,6158.07
4392,675,7,2023-01-29 17:35:22,South America,5,9394.92
4393,974,7,2023-08-04 01:50:35,Oceania,1,1878.98
4394,214,13,2022-06-27 04:46:18,Europe,3,2003.97
4395,639,1,2023-08-24 12:15:45,North America,3,10132.26
4396,485,6,2020-11-06 23:00:38,Africa,3,9294.24
4397,564,8,2020-09-25 21:05:18,South America,1,3079.04
4398,635,10,2021-08-09 12:52:38,Europe,5,3191.4
4399,307,12,2020-05-07 22:19:57,Europe,2,1818.18
4400,294,9,2023-10-15 11:42:02,Asia,2,2678.89
4401,274,13,2020-08-29 14:54:26,South America,3,2003.97
4402,173,4,2022-12-08 23:11:46,South America,3,3239.08
4403,800,6,2024-04-05 12:00:42,South America,2,6196.16
4404,587,5,2024-11-06 18:36:27,North America,4,14049.07
4405,170,6,2024-07-23 11:59:38,Asia,3,9294.24
4406,764,4,2021-03-01 01:42:05,South America,4,4318.78
4407,573,10,2022-05-22 15:28:55,Oceania,1,638.28
4408,479,3,2024-05-21 06:41:54,South America,2,4840.96
4409,752,12,2020-07-15 09:58:14,Oceania,3,2727.27
4410,13,1,2022-11-18 22:28:49,Europe,5,16887.1
4411,513,14,2022-08-30 07:24:53,South America,3,5189.14
4412,760,5,2020-10-10 21:03:34,South America,2,7024.54
4413,744,5,2022-09-25 04:54:05,Africa,2,7024.54
4414,618,1,2024-12-11 19:35:21,Europe,1,3377.42
4415,489,9,2022-03-24 12:58:09,Oceania,1,1339.44
4416,438,1,2024-02-27 10:15:24,Oceania,3,10132.26
4417,651,7,2022-07-01 04:24:14,Europe,1,1878.98
4418,467,9,2022-03-24 18:28:17,Asia,5,6697.22
4419,218,8,2023-05-15 21:16:08,Oceania,1,3079.04
4420,385,2,2023-11-03 08:45:18,Oceania,5,15786.1
4421,987,14,2023-07-15 08:11:59,Asia,3,5189.14
4422,918,7,2021-02-12 03:55:32,Oceania,4,7515.94
4423,898,7,2023-06-09 14:16:40,Africa,2,3757.97
4424,947,13,2023-02-16 12:54:19,Oceania,1,667.99
4425,305,12,2024-06-01 22:16:58,Asia,1,909.09
4426,837,9,2024-11-09 19:44:21,North America,5,6697.22
4427,961,1,2023-11-07 20:04:12,South America,2,6754.84
4428,947,12,2024-11-27 06:08:50,North America,2,1818.18
4429,12,13,2022-08-15 03:01:25,Asia,5,3339.95
4430,42,12,2024-10-12 09:10:19,South America,4,3636.36
4431,21,5,2023-02-02 20:39:46,South America,2,7024.54
4432,771,7,2022-11-14 10:54:37,North America,1,1878.98
4433,234,12,2023-10-12 02:28:37,Asia,2,1818.18
4434,937,7,2024-05-01 00:24:34,Europe,5,9394.92
4435,217,1,2024-02-09 18:35:36,Oceania,4,13509.68
4436,451,11,2020-03-10 03:18:58,South America,2,2575.71
4437,483,12,2024-08-29 13:22:03,Europe,1,909.09
4438,188,12,2023-07-30 20:25:24,South America,2,1818.18
4439,910,14,2024-11-20 07:58:15,Oceania,4,6918.85
4440,288,13,2020-02-20 03:50:07,Africa,1,667.99
4441,463,9,2023-08-31 18:49:21,Asia,5,6697.22
4442,224,9,2020-05-25 01:31:15,South America,3,4018.33
4443,483,13,2024-11-14 03:13:02,South America,2,1335.98
4444,210,5,2024-05-19 03:57:40,Oceania,2,7024.54
4445,633,14,2024-02-05 05:02:53,South America,5,8648.56
4446,25,12,2022-09-29 10:44:23,North America,3,2727.27
4447,865,11,2024-11-09 00:58:23,Europe,3,3863.57
4448,143,14,2023-11-15 21:55:32,North America,1,1729.71
4449,269,11,2023-08-05 22:24:12,Oceania,5,6439.28
4450,784,2,2023-06-01 07:58:33,Oceania,5,15786.1
4451,741,8,2023-06-18 22:10:59,South America,1,3079.04
4452,211,3,2020-08-04 15:18:24,South America,1,2420.48
4453,782,3,2020-02-16 01:48:27,South America,5,12102.4
4454,197,13,2024-12-11 04:55:13,Europe,5,3339.95
4455,786,14,2020-09-05 20:06:03,Oceania,5,8648.56
4456,581,14,2021-05-11 06:56:50,South America,5,8648.56
4457,123,9,2023-07-24 19:00:39,Oceania,2,2678.89
4458,331,13,2021-12-26 02:06:19,South America,2,1335.98
4459,93,8,2024-07-16 17:58:54,South America,1,3079.04
4460,843,14,2022-03-26 07:02:43,Europe,3,5189.14
4461,415,10,2021-05-05 01:34:46,North America,3,1914.84
4462,212,12,2024-07-21 22:24:53,Oceania,5,4545.45
4463,977,11,2020-09-27 14:30:01,Oceania,2,2575.71
4464,790,4,2022-07-28 19:03:26,Oceania,3,3239.08
4465,656,10,2020-12-16 22:30:53,Asia,1,638.28
4466,368,13,2023-07-24 09:06:38,South America,5,3339.95
4467,28,7,2021-07-12 02:20:59,North America,5,9394.92
4468,632,6,2023-09-26 12:19:15,Europe,5,15490.4
4469,3,6,2024-07-06 05:05:30,Europe,3,9294.24
4470,982,5,2024-10-10 05:51:06,Africa,2,7024.54
4471,761,13,2022-02-01 07:11:33,North America,3,2003.97
4472,715,3,2023-12-18 12:38:56,Oceania,1,2420.48
4473,552,2,2024-01-04 19:47:49,Africa,4,12628.88
4474,881,1,2023-03-17 00:05:08,Oceania,4,13509.68
4475,278,11,2020-12-19 20:50:02,Asia,2,2575.71
4476,905,11,2024-12-06 16:21:20,North America,5,6439.28
4477,106,7,2024-12-09 20:26:31,Oceania,3,5636.95
4478,674,3,2020-10-16 10:02:14,Asia,5,12102.4
4479,2,4,2020-05-24 02:26:39,North America,4,4318.78
4480,488,1,2021-04-29 21:51:51,South America,5,16887.1
4481,646,5,2023-10-18 12:02:40,North America,1,3512.27
4482,209,1,2024-08-02 22:09:45,North America,5,16887.1
4483,531,11,2023-11-12 08:11:59,Europe,1,1287.86
4484,412,3,2021-05-29 12:21:33,Africa,5,12102.4
4485,969,7,2021-06-24 03:26:14,Oceania,5,9394.92
4486,892,13,2022-07-18 10:02:45,Africa,3,2003.97
4487,335,13,2020-02-29 18:40:47,South America,1,667.99
4488,151,9,2024-12-05 07:11:37,Asia,5,6697.22
4489,975,10,2023-12-21 16:34:34,Oceania,2,1276.56
4490,283,2,2023-07-25 15:03:17,Africa,1,3157.22
4491,3,7,2020-12-15 00:10:33,Oceania,5,9394.92
4492,615,7,2021-06-16 19:15:31,South America,1,1878.98
4493,416,7,2020-02-18 07:56:18,Africa,2,3757.97
4494,34,9,2020-02-22 00:27:16,Europe,2,2678.89
4495,640,2,2020-06-25 12:42:03,Oceania,4,12628.88
4496,776,13,2023-08-01 20:51:22,Europe,2,1335.98
4497,689,5,2022-04-16 18:12:56,Europe,3,10536.8
4498,334,13,2023-03-31 05:35:51,Oceania,5,3339.95
4499,667,3,2022-11-03 17:25:56,Africa,3,7261.44
4500,697,14,2020-01-19 05:40:30,North America,4,6918.85
4501,183,1,2021-03-19 01:20:16,Asia,3,10132.26
4502,167,11,2021-10-29 19:48:20,South America,3,3863.57
4503,611,1,2020-10-06 16:44:01,Europe,5,16887.1
4504,980,4,2023-02-05 15:05:46,Europe,4,4318.78
4505,10,3,2022-04-07 05:47:38,Africa,5,12102.4
4506,463,7,2022-02-15 11:48:09,Africa,1,1878.98
4507,386,11,2020-01-03 09:21:10,Europe,4,5151.42
4508,941,13,2022-01-22 17:56:01,South America,3,2003.97
4509,326,3,2020-05-10 13:52:57,Asia,3,7261.44
4510,364,4,2022-03-05 20:58:34,Africa,4,4318.78
4511,772,2,2023-09-27 20:06:07,Asia,5,15786.1
4512,798,5,2022-01-25 04:43:46,South America,1,3512.27
4513,847,12,2024-05-03 13:54:25,Africa,3,2727.27
4514,151,2,2024-11-05 18:57:58,South America,3,9471.66
4515,511,4,2023-02-21 19:20:41,Asia,5,5398.47
4516,962,12,2023-07-01 06:52:21,Europe,4,3636.36
4517,203,3,2023-08-22 09:36:25,North America,2,4840.96
4518,391,7,2024-07-01 08:35:40,South America,4,7515.94
4519,291,10,2021-02-05 20:52:06,Asia,1,638.28
4520,596,5,2024-02-14 14:32:03,Oceania,5,17561.34
4521,927,3,2020-06-05 21:22:56,Asia,2,4840.96
4522,191,10,2023-04-17 05:12:06,Europe,5,3191.4
4523,170,7,2021-02-04 04:50:04,North America,5,9394.92
4524,394,7,2020-08-13 18:46:34,South America,4,7515.94
4525,972,10,2023-06-22 04:12:47,Europe,5,3191.4
4526,194,6,2025-01-07 02:13:31,Africa,4,12392.32
4527,674,14,2024-12-31 19:32:27,Oceania,2,3459.42
4528,618,13,2022-02-09 08:22:07,Europe,5,3339.95
4529,329,13,2024-01-23 09:56:28,South America,5,3339.95
4530,570,9,2024-03-19 06:06:12,South America,4,5357.77
4531,626,3,2023-09-09 20:35:09,North America,3,7261.44
4532,309,2,2022-03-02 15:46:59,Africa,2,6314.44
4533,177,1,2022-02-20 06:51:51,Africa,5,16887.1
4534,833,4,2022-10-14 02:31:23,Europe,1,1079.69
4535,618,9,2020-09-19 23:03:05,Europe,2,2678.89
4536,130,7,2020-04-01 03:04:31,North America,1,1878.98
4537,919,2,2022-07-13 06:31:30,North America,3,9471.66
4538,669,11,2023-05-24 07:51:12,Europe,4,5151.42
4539,861,10,2022-08-05 11:26:26,Oceania,1,638.28
4540,668,11,2020-04-14 21:00:29,Asia,2,2575.71
4541,749,10,2021-11-07 10:54:49,Asia,1,638.28
4542,122,1,2024-05-23 23:27:30,Africa,2,6754.84
4543,508,6,2024-08-15 19:04:22,South America,2,6196.16
4544,136,1,2024-08-05 04:13:09,South America,5,16887.1
4545,660,6,2022-07-12 03:04:22,Europe,4,12392.32
4546,761,13,2022-07-11 06:50:59,North America,2,1335.98
4547,338,10,2020-06-21 18:40:18,Africa,2,1276.56
4548,188,4,2021-12-22 04:40:53,North America,3,3239.08
4549,584,8,2023-08-23 01:58:57,Africa,4,12316.14
4550,966,13,2022-03-21 22:58:14,Africa,1,667.99
4551,928,10,2021-01-23 16:18:27,Africa,4,2553.12
4552,963,14,2020-04-15 11:53:07,Oceania,5,8648.56
4553,878,6,2024-07-16 22:03:25,Europe,4,12392.32
4554,901,1,2024-01-12 05:25:06,Oceania,1,3377.42
4555,374,4,2023-10-25 15:47:46,Africa,1,1079.69
4556,419,7,2024-06-22 19:44:23,South America,1,1878.98
4557,586,6,2021-04-20 03:40:28,Oceania,4,12392.32
4558,938,12,2020-01-21 21:38:36,Asia,3,2727.27
4559,254,13,2024-03-04 17:09:37,Asia,3,2003.97
4560,124,12,2022-09-14 22:52:45,Europe,2,1818.18
4561,988,2,2024-02-07 00:35:41,Oceania,2,6314.44
4562,634,6,2020-10-28 03:51:30,North America,4,12392.32
4563,54,8,2024-03-20 14:36:15,Europe,4,12316.14
4564,658,3,2024-03-22 00:58:34,Asia,1,2420.48
4565,64,4,2020-09-24 16:37:44,Africa,4,4318.78
4566,781,11,2020-05-19 18:35:10,Europe,2,2575.71
4567,712,6,2024-12-18 21:25:08,Africa,5,15490.4
4568,740,2,2021-09-08 00:31:36,Africa,5,15786.1
4569,496,4,2023-11-28 23:53:21,North America,2,2159.39
4570,195,5,2022-07-02 04:30:10,Asia,2,7024.54
4571,282,14,2022-06-09 11:16:36,Africa,4,6918.85
4572,624,1,2024-03-12 21:15:03,South America,3,10132.26
4573,27,8,2023-07-16 09:55:32,Europe,5,15395.18
4574,794,4,2020-07-23 02:07:14,North America,3,3239.08
4575,709,14,2023-07-08 19:41:31,Asia,4,6918.85
4576,79,13,2020-08-09 11:56:59,South America,5,3339.95
4577,645,1,2023-01-15 00:43:20,North America,5,16887.1
4578,495,12,2021-06-01 04:03:36,Africa,2,1818.18
4579,608,6,2022-04-12 14:22:32,Asia,1,3098.08
4580,393,4,2020-04-25 01:51:28,Africa,3,3239.08
4581,834,2,2023-01-04 21:28:33,Africa,5,15786.1
4582,2,6,2024-08-19 00:59:35,Oceania,3,9294.24
4583,81,12,2022-09-24 04:34:56,South America,1,909.09
4584,267,5,2023-05-04 03:30:36,Oceania,5,17561.34
4585,375,4,2020-12-29 10:09:03,South America,5,5398.47
4586,49,11,2024-01-08 22:08:30,North America,4,5151.42
4587,52,5,2024-12-31 07:56:46,Europe,1,3512.27
4588,914,14,2022-08-25 17:48:35,Asia,1,1729.71
4589,915,5,2024-08-03 09:43:14,Asia,1,3512.27
4590,19,13,2024-08-23 03:37:05,Europe,2,1335.98
4591,183,2,2020-03-15 23:32:05,Oceania,5,15786.1
4592,215,10,2023-05-08 01:08:12,Europe,4,2553.12
4593,786,12,2022-01-11 03:23:00,Africa,1,909.09
4594,381,14,2024-09-19 08:09:24,South America,5,8648.56
4595,701,5,2023-10-13 23:53:16,Africa,1,3512.27
4596,554,1,2023-05-02 02:24:40,Asia,2,6754.84
4597,162,10,2020-10-08 07:22:36,South America,3,1914.84
4598,290,12,2021-10-04 00:41:13,Europe,4,3636.36
4599,740,4,2023-07-21 04:49:19,Europe,3,3239.08
4600,205,1,2023-12-26 08:07:54,Asia,2,6754.84
4601,270,14,2024-04-12 04:39:17,Africa,1,1729.71
4602,922,1,2024-02-23 05:50:12,North America,4,13509.68
4603,518,12,2024-09-30 20:30:47,South America,5,4545.45
4604,993,1,2021-06-06 12:58:34,North America,5,16887.1
4605,696,12,2020-10-14 20:57:48,Africa,1,909.09
4606,860,12,2021-11-21 20:12:13,North America,3,2727.27
4607,95,4,2023-04-26 01:25:03,South America,2,2159.39
4608,103,2,2024-07-26 18:06:44,Asia,3,9471.66
4609,567,6,2020-05-26 03:58:53,Asia,5,15490.4
4610,167,13,2022-01-18 15:56:17,Europe,4,2671.96
4611,674,2,2025-01-19 11:49:13,Oceania,1,3157.22
4612,413,1,2023-11-14 01:58:27,Oceania,3,10132.26
4613,689,3,2020-02-26 04:50:52,Asia,2,4840.96
4614,232,10,2020-01-22 18:44:07,South America,4,2553.12
4615,489,5,2022-05-15 07:39:06,Asia,3,10536.8
4616,492,12,2024-07-10 07:33:56,Oceania,1,909.09
4617,914,11,2021-09-03 01:59:43,North America,2,2575.71
4618,455,13,2022-06-17 17:56:28,South America,1,667.99
4619,764,2,2024-11-13 01:24:13,Asia,5,15786.1
4620,747,4,2022-04-26 00:06:31,South America,5,5398.47
4621,898,13,2023-04-18 21:02:42,South America,4,2671.96
4622,136,14,2021-07-12 15:00:26,Europe,4,6918.85
4623,335,12,2023-03-13 23:08:35,North America,5,4545.45
4624,373,4,2021-03-04 08:10:31,Oceania,1,1079.69
4625,394,2,2022-07-24 19:36:43,North America,5,15786.1
4626,133,6,2024-09-21 22:52:21,South America,4,12392.32
4627,7,4,2024-05-25 01:35:10,South America,4,4318.78
4628,50,6,2023-05-07 03:50:50,Europe,1,3098.08
4629,43,7,2022-01-11 15:12:35,South America,4,7515.94
4630,850,1,2020-05-16 18:07:48,Europe,3,10132.26
4631,749,9,2023-08-25 15:41:50,Asia,1,1339.44
4632,858,1,2024-08-20 07:32:13,Africa,5,16887.1
4633,124,1,2024-12-27 15:10:23,North America,2,6754.84
4634,607,2,2020-07-01 09:09:26,Oceania,2,6314.44
4635,243,11,2021-03-20 18:57:42,Asia,1,1287.86
4636,139,1,2022-03-25 21:55:58,Asia,5,16887.1
4637,162,12,2023-11-30 09:09:33,Asia,2,1818.18
4638,583,8,2023-02-13 04:45:17,Europe,5,15395.18
4639,879,2,2021-08-02 23:20:33,South America,5,15786.1
4640,43,1,2024-07-15 08:37:42,South America,5,16887.1
4641,45,3,2022-12-19 17:40:16,South America,4,9681.92
4642,957,5,2022-03-11 22:11:02,Asia,3,10536.8
4643,646,10,2020-05-16 05:18:04,Asia,2,1276.56
4644,293,12,2022-05-24 15:20:45,Oceania,5,4545.45
4645,293,6,2024-05-15 07:18:39,North America,2,6196.16
4646,128,9,2024-10-09 03:39:05,North America,1,1339.44
4647,736,9,2023-04-24 11:32:25,Asia,5,6697.22
4648,645,6,2021-10-18 16:14:46,Asia,5,15490.4
4649,908,14,2022-10-22 19:21:24,South America,3,5189.14
4650,416,3,2025-01-29 04:20:33,Oceania,2,4840.96
4651,380,3,2024-03-12 16:51:45,Africa,1,2420.48
4652,507,1,2023-06-19 18:02:12,South America,3,10132.26
4653,13,4,2020-11-14 14:36:07,South America,4,4318.78
4654,861,3,2024-08-10 04:36:39,South America,3,7261.44
4655,32,8,2022-07-09 16:10:01,South America,1,3079.04
4656,885,11,2023-08-02 20:43:39,South America,2,2575.71
4657,17,3,2023-01-02 17:24:30,North America,2,4840.96
4658,375,9,2020-03-25 10:10:35,North America,3,4018.33
4659,384,4,2020-07-29 19:22:40,South America,1,1079.69
4660,236,11,2023-08-07 17:07:47,South America,1,1287.86
4661,829,2,2023-08-07 23:33:53,North America,3,9471.66
4662,356,9,2024-11-12 09:29:48,North America,4,5357.77
4663,383,3,2022-03-05 07:23:45,Asia,2,4840.96
4664,77,4,2025-01-09 08:04:02,Asia,2,2159.39
4665,315,8,2022-04-04 09:48:08,North America,5,15395.18
4666,727,7,2023-02-09 03:43:40,Europe,3,5636.95
4667,100,11,2023-12-23 14:10:43,Africa,3,3863.57
4668,56,6,2021-01-17 11:36:56,Africa,4,12392.32
4669,956,12,2024-06-18 05:25:30,Oceania,1,909.09
4670,590,9,2023-09-12 15:36:40,Oceania,4,5357.77
4671,960,5,2024-12-09 06:50:54,Europe,4,14049.07
4672,440,6,2021-01-17 07:40:17,Africa,4,12392.32
4673,241,4,2024-03-17 14:07:54,Asia,3,3239.08
4674,643,11,2023-11-30 04:32:18,South America,5,6439.28
4675,561,1,2023-12-27 05:21:30,North America,3,10132.26
4676,791,3,2024-01-25 22:17:54,South America,2,4840.96
4677,821,12,2024-08-11 02:59:20,Asia,1,909.09
4678,251,14,2020-11-07 12:02:45,Africa,1,1729.71
4679,191,3,2023-01-23 02:39:01,South America,1,2420.48
4680,501,4,2021-08-12 05:36:23,Europe,2,2159.39
4681,707,12,2024-01-28 09:09:08,Europe,5,4545.45
4682,806,11,2021-10-15 11:35:17,Africa,2,2575.71
4683,882,7,2022-03-15 22:07:37,North America,3,5636.95
4684,191,14,2021-02-18 08:53:33,Asia,5,8648.56
4685,246,13,2023-05-11 13:09:39,South America,2,1335.98
4686,386,10,2021-08-03 11:10:42,Asia,5,3191.4
4687,170,8,2022-01-05 13:53:17,Africa,4,12316.14
4688,956,12,2021-11-26 10:18:02,Oceania,2,1818.18
4689,548,14,2021-03-13 02:42:29,North America,3,5189.14
4690,140,4,2020-03-08 09:24:16,Africa,2,2159.39
4691,97,5,2020-07-21 18:02:18,South America,1,3512.27
4692,632,4,2021-06-28 06:54:11,Africa,2,2159.39
4693,286,5,2021-10-21 23:01:13,Asia,2,7024.54
4694,507,11,2025-01-10 03:22:53,Africa,1,1287.86
4695,153,10,2024-02-10 11:19:41,Asia,1,638.28
4696,840,6,2022-10-16 20:31:02,Asia,1,3098.08
4697,707,6,2023-04-23 14:14:33,North America,2,6196.16
4698,937,8,2023-09-17 21:38:52,Africa,3,9237.11
4699,707,10,2020-08-03 17:49:30,Europe,5,3191.4
4700,565,4,2020-04-01 12:17:00,North America,1,1079.69
4701,734,14,2022-06-02 10:22:28,Europe,4,6918.85
4702,219,11,2021-07-26 14:46:51,South America,2,2575.71
4703,641,12,2021-02-02 13:19:24,South America,2,1818.18
4704,461,8,2021-11-09 08:54:12,Europe,4,12316.14
4705,962,2,2024-04-21 19:23:45,Oceania,4,12628.88
4706,984,1,2023-06-02 09:03:25,Asia,4,13509.68
4707,748,8,2023-10-08 04:44:02,North America,1,3079.04
4708,213,9,2020-06-11 16:14:26,Europe,3,4018.33
4709,388,13,2022-11-06 23:44:28,Africa,1,667.99
4710,321,3,2024-04-13 01:57:58,Asia,5,12102.4
4711,139,11,2020-09-20 12:12:57,Oceania,3,3863.57
4712,844,1,2022-07-13 08:02:26,Oceania,4,13509.68
4713,55,3,2022-04-19 15:11:56,North America,4,9681.92
4714,692,11,2024-01-10 07:32:35,Asia,4,5151.42
4715,519,3,2023-11-09 19:10:07,South America,4,9681.92
4716,142,6,2020-01-08 12:28:29,South America,5,15490.4
4717,851,3,2020-05-04 07:20:55,Europe,1,2420.48
4718,724,7,2024-04-28 09:49:11,Oceania,2,3757.97
4719,366,11,2022-03-26 03:53:07,South America,4,5151.42
4720,747,2,2024-11-17 08:25:38,South America,3,9471.66
4721,274,6,2024-02-18 00:30:25,Oceania,5,15490.4
4722,601,4,2024-06-12 00:43:31,Europe,1,1079.69
4723,602,12,2024-02-13 23:52:24,Oceania,5,4545.45
4724,589,14,2022-05-13 01:59:50,Africa,5,8648.56
4725,809,2,2024-04-21 08:30:53,South America,3,9471.66
4726,36,10,2022-09-05 15:39:34,Asia,5,3191.4
4727,15,14,2025-01-29 11:36:24,Oceania,3,5189.14
4728,820,11,2021-03-20 01:04:13,South America,2,2575.71
4729,794,14,2022-07-10 12:00:48,Europe,4,6918.85
4730,131,3,2025-01-08 13:12:04,Asia,2,4840.96
4731,915,7,2021-02-10 06:20:36,North America,1,1878.98
4732,161,12,2024-12-24 18:44:02,Oceania,5,4545.45
4733,957,9,2020-11-20 03:21:49,Asia,1,1339.44
4734,631,5,2022-11-20 14:03:05,Europe,5,17561.34
4735,258,1,2020-08-15 12:44:18,Europe,1,3377.42
4736,702,8,2021-05-22 12:11:18,Europe,4,12316.14
4737,932,4,2024-07-07 22:17:47,Oceania,5,5398.47
4738,938,5,2022-07-21 14:23:16,Europe,4,14049.07
4739,847,11,2022-11-25 11:23:44,South America,2,2575.71
4740,733,8,2024-03-07 15:26:59,North America,5,15395.18
4741,868,9,2024-06-23 07:54:38,Europe,5,6697.22
4742,931,3,2023-10-30 21:09:53,Africa,2,4840.96
4743,659,9,2020-06-28 14:31:11,Asia,4,5357.77
4744,674,9,2020-07-28 09:09:06,South America,3,4018.33
4745,535,1,2020-08-27 08:08:37,Oceania,4,13509.68
4746,205,12,2024-11-23 02:57:59,Oceania,3,2727.27
4747,379,7,2023-12-23 14:12:24,Oceania,3,5636.95
4748,589,10,2022-04-22 00:36:47,South America,5,3191.4
4749,26,13,2024-05-20 00:35:20,South America,3,2003.97
4750,704,8,2022-04-16 19:24:38,Africa,5,15395.18
4751,794,13,2021-08-22 00:02:31,Oceania,4,2671.96
4752,555,4,2023-10-13 20:45:18,Europe,1,1079.69
4753,207,7,2020-06-06 12:06:53,Africa,1,1878.98
4754,61,10,2023-07-20 03:15:29,North America,2,1276.56
4755,394,7,2020-01-24 00:27:22,North America,2,3757.97
