log_id,user_id,activity_type,destination_id,activity_timestamp,additional_data
8897,891,click,,2020-08-03 13:20:20,"{""info"": ""Sample log data"", ""session_id"": 3848}"
8898,251,review_submission,4.0,2023-09-17 09:44:11,"{""info"": ""Sample log data"", ""session_id"": 2927}"
8899,622,click,,2023-12-21 23:04:46,"{""info"": ""Sample log data"", ""session_id"": 2010}"
8900,406,search,,2024-07-19 15:30:04,"{""info"": ""Sample log data"", ""session_id"": 1779}"
8901,960,search,,2020-07-24 09:44:59,"{""info"": ""Sample log data"", ""session_id"": 7741}"
8902,902,review_submission,11.0,2022-04-09 11:19:55,"{""info"": ""Sample log data"", ""session_id"": 2438}"
8903,57,booking,,2023-04-01 09:10:28,"{""info"": ""Sample log data"", ""session_id"": 8986}"
8904,783,click,5.0,2023-10-31 14:51:05,"{""info"": ""Sample log data"", ""session_id"": 5485}"
8905,135,search,,2024-05-11 20:57:12,"{""info"": ""Sample log data"", ""session_id"": 5843}"
8906,183,review_submission,,2020-07-15 23:22:46,"{""info"": ""Sample log data"", ""session_id"": 4147}"
8907,450,booking,,2024-09-26 22:32:26,"{""info"": ""Sample log data"", ""session_id"": 7857}"
8908,845,review_submission,12.0,2022-03-30 03:11:52,"{""info"": ""Sample log data"", ""session_id"": 4631}"
8909,423,booking,9.0,2023-03-11 16:36:38,"{""info"": ""Sample log data"", ""session_id"": 2366}"
8910,473,booking,10.0,2024-04-04 02:33:37,"{""info"": ""Sample log data"", ""session_id"": 9404}"
8911,642,review_submission,12.0,2020-07-04 01:32:11,"{""info"": ""Sample log data"", ""session_id"": 3548}"
8912,378,search,9.0,2024-09-29 09:57:27,"{""info"": ""Sample log data"", ""session_id"": 2817}"
8913,887,review_submission,1.0,2022-10-09 06:31:05,"{""info"": ""Sample log data"", ""session_id"": 5093}"
8914,242,booking,5.0,2020-12-21 12:15:40,"{""info"": ""Sample log data"", ""session_id"": 1018}"
8915,176,click,1.0,2021-11-26 09:00:45,"{""info"": ""Sample log data"", ""session_id"": 3205}"
8916,74,review_submission,1.0,2021-04-07 05:05:04,"{""info"": ""Sample log data"", ""session_id"": 9643}"
8917,896,click,8.0,2025-01-28 16:15:00,"{""info"": ""Sample log data"", ""session_id"": 8978}"
8918,949,click,7.0,2022-01-18 14:57:17,"{""info"": ""Sample log data"", ""session_id"": 3433}"
8919,579,click,4.0,2020-02-07 19:49:54,"{""info"": ""Sample log data"", ""session_id"": 3504}"
8920,830,click,,2021-05-21 11:22:27,"{""info"": ""Sample log data"", ""session_id"": 2964}"
8921,145,booking,1.0,2023-04-24 04:12:03,"{""info"": ""Sample log data"", ""session_id"": 3260}"
8922,134,booking,,2022-07-31 10:46:48,"{""info"": ""Sample log data"", ""session_id"": 9650}"
8923,415,search,,2022-04-15 07:01:00,"{""info"": ""Sample log data"", ""session_id"": 9389}"
8924,516,click,,2023-09-11 10:11:49,"{""info"": ""Sample log data"", ""session_id"": 1412}"
8925,652,click,10.0,2021-06-27 08:49:49,"{""info"": ""Sample log data"", ""session_id"": 8595}"
8926,411,search,,2022-09-06 15:00:01,"{""info"": ""Sample log data"", ""session_id"": 1767}"
8927,689,click,1.0,2023-09-06 03:06:27,"{""info"": ""Sample log data"", ""session_id"": 3169}"
8928,469,click,,2021-05-15 21:22:08,"{""info"": ""Sample log data"", ""session_id"": 6429}"
8929,219,click,,2022-06-18 16:38:38,"{""info"": ""Sample log data"", ""session_id"": 6182}"
8930,232,review_submission,5.0,2020-08-21 08:33:19,"{""info"": ""Sample log data"", ""session_id"": 4054}"
8931,394,booking,13.0,2024-07-24 06:14:27,"{""info"": ""Sample log data"", ""session_id"": 6638}"
8932,427,booking,4.0,2020-01-30 07:08:37,"{""info"": ""Sample log data"", ""session_id"": 7739}"
8933,809,booking,10.0,2020-12-31 14:07:47,"{""info"": ""Sample log data"", ""session_id"": 3387}"
8934,270,click,13.0,2023-10-27 17:46:31,"{""info"": ""Sample log data"", ""session_id"": 1810}"
8935,400,booking,,2022-11-13 10:21:18,"{""info"": ""Sample log data"", ""session_id"": 8393}"
8936,244,booking,,2022-04-26 12:09:36,"{""info"": ""Sample log data"", ""session_id"": 2934}"
8937,223,click,,2023-03-30 04:29:13,"{""info"": ""Sample log data"", ""session_id"": 2179}"
8938,427,click,,2021-07-20 00:50:10,"{""info"": ""Sample log data"", ""session_id"": 4659}"
8939,33,search,,2021-11-06 10:38:54,"{""info"": ""Sample log data"", ""session_id"": 4151}"
8940,997,booking,,2022-11-01 01:37:28,"{""info"": ""Sample log data"", ""session_id"": 3372}"
8941,791,search,,2021-04-04 03:45:28,"{""info"": ""Sample log data"", ""session_id"": 5591}"
8942,150,search,6.0,2023-07-08 21:46:02,"{""info"": ""Sample log data"", ""session_id"": 9057}"
8943,207,search,,2023-03-22 10:25:16,"{""info"": ""Sample log data"", ""session_id"": 2862}"
8944,255,search,,2023-04-07 07:36:20,"{""info"": ""Sample log data"", ""session_id"": 4743}"
8945,676,booking,5.0,2020-03-16 04:22:11,"{""info"": ""Sample log data"", ""session_id"": 3804}"
8946,837,click,1.0,2023-09-11 05:53:43,"{""info"": ""Sample log data"", ""session_id"": 8468}"
8947,573,review_submission,,2020-11-14 16:30:36,"{""info"": ""Sample log data"", ""session_id"": 3574}"
8948,489,search,,2024-02-28 09:44:41,"{""info"": ""Sample log data"", ""session_id"": 1470}"
8949,729,click,8.0,2020-03-05 02:30:49,"{""info"": ""Sample log data"", ""session_id"": 4808}"
8950,532,click,1.0,2020-01-27 07:56:05,"{""info"": ""Sample log data"", ""session_id"": 1618}"
8951,224,search,14.0,2020-12-05 19:58:07,"{""info"": ""Sample log data"", ""session_id"": 2000}"
8952,573,search,1.0,2024-10-03 00:55:22,"{""info"": ""Sample log data"", ""session_id"": 3757}"
8953,116,search,,2024-05-08 18:19:48,"{""info"": ""Sample log data"", ""session_id"": 2721}"
8954,343,search,5.0,2023-12-17 04:52:04,"{""info"": ""Sample log data"", ""session_id"": 9253}"
8955,595,click,,2022-06-05 21:11:21,"{""info"": ""Sample log data"", ""session_id"": 1904}"
8956,818,search,,2021-07-01 09:14:27,"{""info"": ""Sample log data"", ""session_id"": 5609}"
8957,887,click,,2023-02-12 22:10:15,"{""info"": ""Sample log data"", ""session_id"": 7034}"
8958,939,click,,2020-06-02 10:39:37,"{""info"": ""Sample log data"", ""session_id"": 8835}"
8959,974,search,,2021-05-08 18:27:48,"{""info"": ""Sample log data"", ""session_id"": 3866}"
8960,943,search,6.0,2021-03-05 11:10:48,"{""info"": ""Sample log data"", ""session_id"": 9522}"
8961,233,review_submission,,2024-07-04 23:31:12,"{""info"": ""Sample log data"", ""session_id"": 8898}"
8962,338,booking,,2021-10-28 04:52:44,"{""info"": ""Sample log data"", ""session_id"": 3974}"
8963,272,click,,2023-06-12 04:43:07,"{""info"": ""Sample log data"", ""session_id"": 1951}"
8964,320,review_submission,,2024-05-05 14:21:34,"{""info"": ""Sample log data"", ""session_id"": 5373}"
8965,158,click,1.0,2020-02-15 04:48:59,"{""info"": ""Sample log data"", ""session_id"": 2745}"
8966,764,booking,4.0,2020-05-03 12:35:56,"{""info"": ""Sample log data"", ""session_id"": 2107}"
8967,445,search,,2020-03-21 09:09:31,"{""info"": ""Sample log data"", ""session_id"": 8057}"
8968,471,search,5.0,2020-02-04 05:14:11,"{""info"": ""Sample log data"", ""session_id"": 3630}"
8969,280,search,10.0,2022-12-18 07:31:54,"{""info"": ""Sample log data"", ""session_id"": 1512}"
8970,516,search,,2021-06-27 15:24:18,"{""info"": ""Sample log data"", ""session_id"": 4356}"
8971,226,booking,,2020-08-20 09:27:56,"{""info"": ""Sample log data"", ""session_id"": 6833}"
8972,124,search,13.0,2022-02-16 17:19:51,"{""info"": ""Sample log data"", ""session_id"": 3898}"
8973,702,search,6.0,2022-05-17 21:53:53,"{""info"": ""Sample log data"", ""session_id"": 8235}"
8974,752,click,10.0,2022-10-09 06:30:37,"{""info"": ""Sample log data"", ""session_id"": 4663}"
8975,476,search,,2022-11-06 05:07:10,"{""info"": ""Sample log data"", ""session_id"": 9101}"
8976,154,review_submission,,2020-11-05 00:08:47,"{""info"": ""Sample log data"", ""session_id"": 9549}"
8977,775,search,7.0,2024-09-21 04:17:18,"{""info"": ""Sample log data"", ""session_id"": 4066}"
8978,398,search,13.0,2023-05-08 20:19:05,"{""info"": ""Sample log data"", ""session_id"": 3335}"
8979,267,click,,2021-01-03 03:22:39,"{""info"": ""Sample log data"", ""session_id"": 2386}"
8980,475,click,,2024-10-21 01:42:18,"{""info"": ""Sample log data"", ""session_id"": 4752}"
8981,156,booking,,2020-03-28 19:14:32,"{""info"": ""Sample log data"", ""session_id"": 6489}"
8982,746,booking,,2022-01-04 10:19:59,"{""info"": ""Sample log data"", ""session_id"": 3295}"
8983,89,click,8.0,2020-01-31 13:46:24,"{""info"": ""Sample log data"", ""session_id"": 7401}"
8984,795,click,,2020-10-21 09:24:45,"{""info"": ""Sample log data"", ""session_id"": 1703}"
8985,572,booking,,2023-07-25 00:21:22,"{""info"": ""Sample log data"", ""session_id"": 1622}"
8986,655,review_submission,,2021-05-03 13:07:38,"{""info"": ""Sample log data"", ""session_id"": 9529}"
8987,424,review_submission,5.0,2021-12-20 11:44:31,"{""info"": ""Sample log data"", ""session_id"": 4244}"
8988,848,booking,14.0,2022-09-22 03:48:44,"{""info"": ""Sample log data"", ""session_id"": 9384}"
8989,60,booking,,2021-05-17 05:06:33,"{""info"": ""Sample log data"", ""session_id"": 6835}"
8990,171,booking,,2024-09-26 07:15:39,"{""info"": ""Sample log data"", ""session_id"": 1480}"
8991,895,click,12.0,2022-10-14 01:21:28,"{""info"": ""Sample log data"", ""session_id"": 4618}"
8992,619,booking,13.0,2020-07-20 04:49:33,"{""info"": ""Sample log data"", ""session_id"": 4187}"
8993,76,click,6.0,2020-07-26 04:41:02,"{""info"": ""Sample log data"", ""session_id"": 5958}"
8994,741,booking,,2022-11-18 09:04:13,"{""info"": ""Sample log data"", ""session_id"": 2244}"
8995,461,booking,4.0,2021-07-30 01:20:27,"{""info"": ""Sample log data"", ""session_id"": 7727}"
8996,132,search,,2022-02-03 19:48:08,"{""info"": ""Sample log data"", ""session_id"": 2712}"
8997,306,booking,8.0,2023-08-21 02:37:26,"{""info"": ""Sample log data"", ""session_id"": 7020}"
8998,309,click,,2023-05-05 05:14:02,"{""info"": ""Sample log data"", ""session_id"": 1050}"
8999,840,search,,2023-05-31 00:57:20,"{""info"": ""Sample log data"", ""session_id"": 2684}"
9000,124,review_submission,1.0,2020-02-27 04:03:23,"{""info"": ""Sample log data"", ""session_id"": 8939}"
9001,305,booking,,2022-08-03 10:47:54,"{""info"": ""Sample log data"", ""session_id"": 9940}"
9002,961,review_submission,,2020-05-09 00:36:37,"{""info"": ""Sample log data"", ""session_id"": 9690}"
9003,370,booking,2.0,2020-06-01 05:27:25,"{""info"": ""Sample log data"", ""session_id"": 9811}"
9004,942,search,14.0,2020-02-16 08:16:31,"{""info"": ""Sample log data"", ""session_id"": 7573}"
9005,704,search,,2024-01-26 10:24:48,"{""info"": ""Sample log data"", ""session_id"": 2532}"
9006,63,booking,,2020-07-07 13:42:16,"{""info"": ""Sample log data"", ""session_id"": 5060}"
9007,642,review_submission,2.0,2020-12-10 16:39:41,"{""info"": ""Sample log data"", ""session_id"": 2447}"
9008,932,booking,11.0,2023-11-17 16:05:17,"{""info"": ""Sample log data"", ""session_id"": 2262}"
9009,46,search,,2023-04-12 10:57:51,"{""info"": ""Sample log data"", ""session_id"": 8062}"
9010,940,search,7.0,2021-04-17 01:01:43,"{""info"": ""Sample log data"", ""session_id"": 8737}"
9011,635,search,,2024-12-19 16:04:37,"{""info"": ""Sample log data"", ""session_id"": 5471}"
9012,730,booking,7.0,2023-05-10 00:57:13,"{""info"": ""Sample log data"", ""session_id"": 6557}"
9013,976,booking,11.0,2022-10-23 09:50:20,"{""info"": ""Sample log data"", ""session_id"": 3910}"
9014,772,booking,,2022-09-01 08:41:24,"{""info"": ""Sample log data"", ""session_id"": 1964}"
9015,623,search,,2020-11-19 18:51:37,"{""info"": ""Sample log data"", ""session_id"": 6516}"
9016,202,review_submission,,2021-11-18 22:50:46,"{""info"": ""Sample log data"", ""session_id"": 2081}"
9017,391,click,4.0,2020-03-22 01:49:42,"{""info"": ""Sample log data"", ""session_id"": 5064}"
9018,7,search,,2021-06-13 17:15:00,"{""info"": ""Sample log data"", ""session_id"": 1707}"
9019,540,click,,2020-01-11 08:09:36,"{""info"": ""Sample log data"", ""session_id"": 7205}"
9020,526,click,2.0,2022-06-18 08:56:29,"{""info"": ""Sample log data"", ""session_id"": 7650}"
9021,203,review_submission,,2024-08-10 09:13:55,"{""info"": ""Sample log data"", ""session_id"": 5185}"
9022,934,booking,5.0,2021-04-12 05:27:50,"{""info"": ""Sample log data"", ""session_id"": 2840}"
9023,894,search,8.0,2023-04-02 02:11:26,"{""info"": ""Sample log data"", ""session_id"": 3421}"
9024,892,click,11.0,2024-04-01 10:00:01,"{""info"": ""Sample log data"", ""session_id"": 9889}"
9025,998,booking,,2020-01-12 22:11:20,"{""info"": ""Sample log data"", ""session_id"": 4220}"
9026,155,search,1.0,2024-11-08 00:11:14,"{""info"": ""Sample log data"", ""session_id"": 1353}"
9027,164,search,,2021-02-27 21:17:16,"{""info"": ""Sample log data"", ""session_id"": 6763}"
9028,624,booking,12.0,2024-04-23 20:10:19,"{""info"": ""Sample log data"", ""session_id"": 5058}"
9029,794,search,2.0,2020-12-23 12:15:44,"{""info"": ""Sample log data"", ""session_id"": 1542}"
9030,344,review_submission,14.0,2020-09-23 08:58:48,"{""info"": ""Sample log data"", ""session_id"": 4055}"
9031,701,booking,,2021-04-16 18:50:57,"{""info"": ""Sample log data"", ""session_id"": 4235}"
9032,407,search,12.0,2022-09-18 06:03:27,"{""info"": ""Sample log data"", ""session_id"": 7802}"
9033,502,click,3.0,2025-01-27 17:12:04,"{""info"": ""Sample log data"", ""session_id"": 3013}"
9034,463,search,3.0,2021-08-03 01:38:02,"{""info"": ""Sample log data"", ""session_id"": 1860}"
9035,901,booking,,2022-08-09 10:07:50,"{""info"": ""Sample log data"", ""session_id"": 1029}"
9036,636,click,5.0,2023-03-16 23:05:13,"{""info"": ""Sample log data"", ""session_id"": 9365}"
9037,656,review_submission,10.0,2022-05-18 16:53:17,"{""info"": ""Sample log data"", ""session_id"": 1907}"
9038,221,search,,2023-03-02 05:26:23,"{""info"": ""Sample log data"", ""session_id"": 7496}"
9039,704,click,1.0,2020-04-29 21:56:53,"{""info"": ""Sample log data"", ""session_id"": 5056}"
9040,521,review_submission,,2023-07-13 22:16:57,"{""info"": ""Sample log data"", ""session_id"": 8361}"
9041,394,search,,2021-07-19 14:56:25,"{""info"": ""Sample log data"", ""session_id"": 3139}"
9042,237,click,,2022-01-01 04:30:05,"{""info"": ""Sample log data"", ""session_id"": 1343}"
9043,712,booking,8.0,2022-08-14 17:58:45,"{""info"": ""Sample log data"", ""session_id"": 3819}"
9044,497,click,12.0,2022-12-13 12:15:30,"{""info"": ""Sample log data"", ""session_id"": 2323}"
9045,754,click,,2022-06-04 19:47:24,"{""info"": ""Sample log data"", ""session_id"": 2603}"
9046,298,search,,2020-12-30 14:27:49,"{""info"": ""Sample log data"", ""session_id"": 2457}"
9047,82,click,,2021-04-02 08:00:06,"{""info"": ""Sample log data"", ""session_id"": 6218}"
9048,943,review_submission,11.0,2025-01-29 19:32:53,"{""info"": ""Sample log data"", ""session_id"": 7468}"
9049,846,click,4.0,2023-06-05 01:42:50,"{""info"": ""Sample log data"", ""session_id"": 9730}"
9050,429,click,6.0,2021-08-21 18:14:43,"{""info"": ""Sample log data"", ""session_id"": 8665}"
9051,489,click,,2020-01-14 11:51:27,"{""info"": ""Sample log data"", ""session_id"": 6820}"
9052,371,booking,10.0,2024-05-12 19:39:49,"{""info"": ""Sample log data"", ""session_id"": 5617}"
9053,676,click,2.0,2021-11-03 14:32:44,"{""info"": ""Sample log data"", ""session_id"": 5357}"
9054,318,review_submission,,2021-10-31 00:25:48,"{""info"": ""Sample log data"", ""session_id"": 1941}"
9055,937,review_submission,5.0,2020-05-26 18:40:49,"{""info"": ""Sample log data"", ""session_id"": 8772}"
9056,793,review_submission,9.0,2021-03-26 15:11:15,"{""info"": ""Sample log data"", ""session_id"": 8678}"
9057,525,search,13.0,2021-07-11 15:47:28,"{""info"": ""Sample log data"", ""session_id"": 3407}"
9058,416,booking,2.0,2023-07-28 00:30:36,"{""info"": ""Sample log data"", ""session_id"": 3783}"
9059,621,booking,5.0,2020-03-21 22:00:54,"{""info"": ""Sample log data"", ""session_id"": 7066}"
9060,178,search,14.0,2020-04-26 03:14:02,"{""info"": ""Sample log data"", ""session_id"": 7913}"
9061,754,booking,8.0,2021-03-26 12:22:37,"{""info"": ""Sample log data"", ""session_id"": 9168}"
9062,363,click,,2024-04-20 22:32:18,"{""info"": ""Sample log data"", ""session_id"": 1327}"
9063,667,search,2.0,2023-09-20 20:27:58,"{""info"": ""Sample log data"", ""session_id"": 1921}"
9064,839,booking,,2024-03-19 01:56:53,"{""info"": ""Sample log data"", ""session_id"": 5239}"
9065,733,click,,2021-07-02 00:02:31,"{""info"": ""Sample log data"", ""session_id"": 6513}"
9066,269,click,8.0,2024-10-05 05:37:11,"{""info"": ""Sample log data"", ""session_id"": 1498}"
9067,302,booking,,2024-12-18 07:47:41,"{""info"": ""Sample log data"", ""session_id"": 3935}"
9068,174,review_submission,,2024-10-11 00:11:51,"{""info"": ""Sample log data"", ""session_id"": 5867}"
9069,780,review_submission,11.0,2024-02-03 16:14:27,"{""info"": ""Sample log data"", ""session_id"": 3557}"
9070,119,review_submission,,2025-01-21 05:24:57,"{""info"": ""Sample log data"", ""session_id"": 6957}"
9071,640,search,6.0,2020-05-22 01:40:15,"{""info"": ""Sample log data"", ""session_id"": 5296}"
9072,275,click,13.0,2023-12-25 07:50:10,"{""info"": ""Sample log data"", ""session_id"": 5920}"
9073,866,search,7.0,2023-01-24 18:30:21,"{""info"": ""Sample log data"", ""session_id"": 1822}"
9074,492,search,,2022-06-11 00:10:42,"{""info"": ""Sample log data"", ""session_id"": 2011}"
9075,479,click,,2021-11-06 13:56:07,"{""info"": ""Sample log data"", ""session_id"": 6350}"
9076,118,search,13.0,2024-12-08 10:17:51,"{""info"": ""Sample log data"", ""session_id"": 4279}"
9077,681,click,,2024-05-14 11:55:09,"{""info"": ""Sample log data"", ""session_id"": 4936}"
9078,684,booking,10.0,2022-03-04 00:04:08,"{""info"": ""Sample log data"", ""session_id"": 7284}"
9079,634,click,,2023-03-15 06:49:19,"{""info"": ""Sample log data"", ""session_id"": 7375}"
9080,237,search,11.0,2020-05-10 23:19:21,"{""info"": ""Sample log data"", ""session_id"": 2926}"
9081,513,search,8.0,2021-05-13 03:19:39,"{""info"": ""Sample log data"", ""session_id"": 2551}"
9082,532,booking,,2020-07-17 22:48:57,"{""info"": ""Sample log data"", ""session_id"": 9020}"
9083,709,click,,2020-04-09 21:06:28,"{""info"": ""Sample log data"", ""session_id"": 8403}"
9084,700,search,,2022-08-29 19:42:33,"{""info"": ""Sample log data"", ""session_id"": 5755}"
9085,375,search,,2023-05-13 20:16:53,"{""info"": ""Sample log data"", ""session_id"": 9244}"
9086,674,review_submission,9.0,2022-07-04 20:48:00,"{""info"": ""Sample log data"", ""session_id"": 9028}"
9087,509,search,13.0,2020-09-26 03:51:10,"{""info"": ""Sample log data"", ""session_id"": 4113}"
9088,574,booking,,2024-08-07 18:08:33,"{""info"": ""Sample log data"", ""session_id"": 8549}"
9089,955,search,10.0,2022-02-15 14:02:39,"{""info"": ""Sample log data"", ""session_id"": 4067}"
9090,66,search,8.0,2022-10-08 02:05:20,"{""info"": ""Sample log data"", ""session_id"": 5810}"
